walk	walked	V;V.PTCP;PST
walk	walks	V;PRS;3;SG
walk	walking	V;V.PTCP;PRS
die	died	V;PST
die	died	V;V.PTCP;PST
die	dies	V;PRS;3;SG
die	dying	V;V.PTCP;PRS
draw	drew	V;PST
draw	drawn	V;V.PTCP;PST
draw	draws	V;PRS;3;SG
draw	drawing	V;V.PTCP;PRS
hope	hoped	V;PST
hope	hoped	V;V.PTCP;PST
hope	hopes	V;PRS;3;SG
hope	hoping	V;V.PTCP;PRS
create	created	V;PST
create	created	V;V.PTCP;PST
create	creates	V;PRS;3;SG
create	creating	V;V.PTCP;PRS
sell	sold	V;PST
sell	sold	V;V.PTCP;PST
sell	sells	V;PRS;3;SG
sell	selling	V;V.PTCP;PRS
report	reported	V;PST
report	reported	V;V.PTCP;PST
report	reports	V;PRS;3;SG
report	reporting	V;V.PTCP;PRS
pass	passed	V;PST
pass	passed	V;V.PTCP;PST
pass	passes	V;PRS;3;SG
pass	passing	V;V.PTCP;PRS
accept	accepted	V;PST
accept	accepted	V;V.PTCP;PST
accept	accepts	V;PRS;3;SG
accept	accepting	V;V.PTCP;PRS
cause	caused	V;PST
cause	caused	V;V.PTCP;PST
cause	causes	V;PRS;3;SG
cause	causing	V;V.PTCP;PRS
watch	watched	V;PST
watch	watched	V;V.PTCP;PST
watch	watches	V;PRS;3;SG
watch	watching	V;V.PTCP;PRS
break	broke	V;PST
break	broken	V;V.PTCP;PST
break	breaks	V;PRS;3;SG
break	breaking	V;V.PTCP;PRS
support	supported	V;PST
support	supported	V;V.PTCP;PST
support	supports	V;PRS;3;SG
support	supporting	V;V.PTCP;PRS
explain	explained	V;PST
explain	explained	V;V.PTCP;PST
explain	explains	V;PRS;3;SG
explain	explaining	V;V.PTCP;PRS
stay	stayed	V;PST
stay	stayed	V;V.PTCP;PST
stay	stays	V;PRS;3;SG
stay	staying	V;V.PTCP;PRS
wait	waited	V;PST
wait	waited	V;V.PTCP;PST
wait	waits	V;PRS;3;SG
wait	waiting	V;V.PTCP;PRS
cover	covered	V;PST
cover	covered	V;V.PTCP;PST
cover	covers	V;PRS;3;SG
cover	covering	V;V.PTCP;PRS
apply	applied	V;PST
apply	applied	V;V.PTCP;PST
apply	applies	V;PRS;3;SG
apply	applying	V;V.PTCP;PRS
raise	raised	V;PST
raise	raised	V;V.PTCP;PST
raise	raises	V;PRS;3;SG
raise	raising	V;V.PTCP;PRS
claim	claimed	V;PST
claim	claimed	V;V.PTCP;PST
claim	claims	V;PRS;3;SG
claim	claiming	V;V.PTCP;PRS
form	formed	V;PST
form	formed	V;V.PTCP;PST
form	forms	V;PRS;3;SG
form	forming	V;V.PTCP;PRS
base	based	V;PST
base	based	V;V.PTCP;PST
base	bases	V;PRS;3;SG
base	basing	V;V.PTCP;PRS
cut	cut	V;PST
cut	cut	V;V.PTCP;PST
cut	cuts	V;PRS;3;SG
cut	cutting	V;V.PTCP;PRS
grow	grew	V;PST
grow	grown	V;V.PTCP;PST
grow	grows	V;PRS;3;SG
grow	growing	V;V.PTCP;PRS
contain	contained	V;PST
contain	contained	V;V.PTCP;PST
contain	contains	V;PRS;3;SG
contain	containing	V;V.PTCP;PRS
bear	bore	V;PST
bear	borne	V;V.PTCP;PST
bear	bears	V;PRS;3;SG
bear	bearing	V;V.PTCP;PRS
join	joined	V;PST
join	joined	V;V.PTCP;PST
join	joins	V;PRS;3;SG
join	joining	V;V.PTCP;PRS
reduce	reduced	V;PST
reduce	reduced	V;V.PTCP;PST
reduce	reduces	V;PRS;3;SG
reduce	reducing	V;V.PTCP;PRS
establish	established	V;PST
establish	established	V;V.PTCP;PST
establish	establishes	V;PRS;3;SG
establish	establishing	V;V.PTCP;PRS
face	faced	V;PST
face	faced	V;V.PTCP;PST
face	faces	V;PRS;3;SG
face	facing	V;V.PTCP;PRS
choose	chose	V;PST
choose	chosen	V;V.PTCP;PST
choose	chooses	V;PRS;3;SG
choose	choosing	V;V.PTCP;PRS
wish	wished	V;PST
wish	wished	V;V.PTCP;PST
wish	wishes	V;PRS;3;SG
wish	wishing	V;V.PTCP;PRS
achieve	achieved	V;PST
achieve	achieved	V;V.PTCP;PST
achieve	achieves	V;PRS;3;SG
achieve	achieving	V;V.PTCP;PRS
drive	drove	V;PST
drive	driven	V;V.PTCP;PST
drive	drives	V;PRS;3;SG
drive	driving	V;V.PTCP;PRS
deal	dealt	V;PST
deal	dealt	V;V.PTCP;PST
deal	deals	V;PRS;3;SG
deal	dealing	V;V.PTCP;PRS
place	placed	V;PST
place	placed	V;V.PTCP;PST
place	places	V;PRS;3;SG
place	placing	V;V.PTCP;PRS
seek	sought	V;PST
seek	sought	V;V.PTCP;PST
seek	seeks	V;PRS;3;SG
seek	seeking	V;V.PTCP;PRS
fail	failed	V;PST
fail	failed	V;V.PTCP;PST
fail	fails	V;PRS;3;SG
fail	failing	V;V.PTCP;PRS
serve	served	V;PST
serve	served	V;V.PTCP;PST
serve	serves	V;PRS;3;SG
serve	serving	V;V.PTCP;PRS
end	ended	V;PST
end	ended	V;V.PTCP;PST
end	ends	V;PRS;3;SG
end	ending	V;V.PTCP;PRS
occur	occurred	V;PST
occur	occurred	V;V.PTCP;PST
occur	occurs	V;PRS;3;SG
occur	occurring	V;V.PTCP;PRS
kill	killed	V;PST
kill	killed	V;V.PTCP;PST
kill	kills	V;PRS;3;SG
kill	killing	V;V.PTCP;PRS
act	acted	V;PST
act	acted	V;V.PTCP;PST
act	acts	V;PRS;3;SG
act	acting	V;V.PTCP;PRS
plan	planned	V;PST
plan	planned	V;V.PTCP;PST
plan	plans	V;PRS;3;SG
plan	planning	V;V.PTCP;PRS
eat	ate	V;PST
eat	eaten	V;V.PTCP;PST
eat	eats	V;PRS;3;SG
eat	eating	V;V.PTCP;PRS
close	closed	V;PST
close	closed	V;V.PTCP;PST
close	closes	V;PRS;3;SG
close	closing	V;V.PTCP;PRS
represent	represented	V;PST
represent	represented	V;V.PTCP;PST
represent	represents	V;PRS;3;SG
represent	representing	V;V.PTCP;PRS
love	loved	V;PST
love	loved	V;V.PTCP;PST
love	loves	V;PRS;3;SG
love	loving	V;V.PTCP;PRS
rise	rose	V;PST
rise	risen	V;V.PTCP;PST
rise	rises	V;PRS;3;SG
rise	rising	V;V.PTCP;PRS
prepare	prepared	V;PST
prepare	prepared	V;V.PTCP;PST
prepare	prepares	V;PRS;3;SG
prepare	preparing	V;V.PTCP;PRS
manage	managed	V;PST
manage	managed	V;V.PTCP;PST
manage	manages	V;PRS;3;SG
manage	managing	V;V.PTCP;PRS
discuss	discussed	V;PST
discuss	discussed	V;V.PTCP;PST
discuss	discusses	V;PRS;3;SG
discuss	discussing	V;V.PTCP;PRS
prove	proved	V;PST
prove	proved	V;V.PTCP;PST
prove	proves	V;PRS;3;SG
prove	proving	V;V.PTCP;PRS
catch	caught	V;PST
catch	caught	V;V.PTCP;PST
catch	catches	V;PRS;3;SG
catch	catching	V;V.PTCP;PRS
pick	picked	V;PST
pick	picked	V;V.PTCP;PST
pick	picks	V;PRS;3;SG
pick	picking	V;V.PTCP;PRS
enjoy	enjoyed	V;PST
enjoy	enjoyed	V;V.PTCP;PST
enjoy	enjoys	V;PRS;3;SG
enjoy	enjoying	V;V.PTCP;PRS
suppose	supposed	V;PST
suppose	supposed	V;V.PTCP;PST
suppose	supposes	V;PRS;3;SG
suppose	supposing	V;V.PTCP;PRS
wear	wore	V;PST
wear	worn	V;V.PTCP;PST
wear	wears	V;PRS;3;SG
wear	wearing	V;V.PTCP;PRS
argue	argued	V;PST
argue	argued	V;V.PTCP;PST
argue	argues	V;PRS;3;SG
argue	arguing	V;V.PTCP;PRS
introduce	introduced	V;PST
introduce	introduced	V;V.PTCP;PST
introduce	introduces	V;PRS;3;SG
introduce	introducing	V;V.PTCP;PRS
enter	entered	V;PST
enter	entered	V;V.PTCP;PST
enter	enters	V;PRS;3;SG
enter	entering	V;V.PTCP;PRS
arrive	arrived	V;PST
arrive	arrived	V;V.PTCP;PST
arrive	arrives	V;PRS;3;SG
arrive	arriving	V;V.PTCP;PRS
ensure	ensured	V;PST
ensure	ensured	V;V.PTCP;PST
ensure	ensures	V;PRS;3;SG
ensure	ensuring	V;V.PTCP;PRS
pull	pulled	V;PST
pull	pulled	V;V.PTCP;PST
pull	pulls	V;PRS;3;SG
pull	pulling	V;V.PTCP;PRS
refer	referred	V;PST
refer	referred	V;V.PTCP;PST
refer	refers	V;PRS;3;SG
refer	referring	V;V.PTCP;PRS
thank	thanked	V;PST
thank	thanked	V;V.PTCP;PST
thank	thanks	V;PRS;3;SG
thank	thanking	V;V.PTCP;PRS
present	presented	V;PST
present	presented	V;V.PTCP;PST
present	presents	V;PRS;3;SG
present	presenting	V;V.PTCP;PRS
control	controlled	V;PST
control	controlled	V;V.PTCP;PST
control	controls	V;PRS;3;SG
control	controlling	V;V.PTCP;PRS
affect	affected	V;PST
affect	affected	V;V.PTCP;PST
affect	affects	V;PRS;3;SG
affect	affecting	V;V.PTCP;PRS
point	pointed	V;PST
point	pointed	V;V.PTCP;PST
point	points	V;PRS;3;SG
point	pointing	V;V.PTCP;PRS
identify	identified	V;PST
identify	identified	V;V.PTCP;PST
identify	identifies	V;PRS;3;SG
identify	identifying	V;V.PTCP;PRS
relate	related	V;PST
relate	related	V;V.PTCP;PST
relate	relates	V;PRS;3;SG
relate	relating	V;V.PTCP;PRS
force	forced	V;PST
force	forced	V;V.PTCP;PST
force	forces	V;PRS;3;SG
force	forcing	V;V.PTCP;PRS
compare	compared	V;PST
compare	compared	V;V.PTCP;PST
compare	compares	V;PRS;3;SG
compare	comparing	V;V.PTCP;PRS
suffer	suffered	V;PST
suffer	suffered	V;V.PTCP;PST
suffer	suffers	V;PRS;3;SG
suffer	suffering	V;V.PTCP;PRS
announce	announced	V;PST
announce	announced	V;V.PTCP;PST
announce	announces	V;PRS;3;SG
announce	announcing	V;V.PTCP;PRS
obtain	obtained	V;PST
obtain	obtained	V;V.PTCP;PST
obtain	obtains	V;PRS;3;SG
obtain	obtaining	V;V.PTCP;PRS
indicate	indicated	V;PST
indicate	indicated	V;V.PTCP;PST
indicate	indicates	V;PRS;3;SG
indicate	indicating	V;V.PTCP;PRS
forget	forgot	V;PST
forget	forgotten	V;V.PTCP;PST
forget	forgets	V;PRS;3;SG
forget	forgetting	V;V.PTCP;PRS
publish	published	V;PST
publish	published	V;V.PTCP;PST
publish	publishes	V;PRS;3;SG
publish	publishing	V;V.PTCP;PRS
visit	visited	V;PST
visit	visited	V;V.PTCP;PST
visit	visits	V;PRS;3;SG
visit	visiting	V;V.PTCP;PRS
listen	listened	V;PST
listen	listened	V;V.PTCP;PST
listen	listens	V;PRS;3;SG
listen	listening	V;V.PTCP;PRS
finish	finished	V;PST
finish	finished	V;V.PTCP;PST
finish	finishes	V;PRS;3;SG
finish	finishing	V;V.PTCP;PRS
fight	fought	V;PST
fight	fought	V;V.PTCP;PST
fight	fights	V;PRS;3;SG
fight	fighting	V;V.PTCP;PRS
train	trained	V;PST
train	trained	V;V.PTCP;PST
train	trains	V;PRS;3;SG
train	training	V;V.PTCP;PRS
maintain	maintained	V;PST
maintain	maintained	V;V.PTCP;PST
maintain	maintains	V;PRS;3;SG
maintain	maintaining	V;V.PTCP;PRS
save	saved	V;PST
save	saved	V;V.PTCP;PST
save	saves	V;PRS;3;SG
save	saving	V;V.PTCP;PRS
design	designed	V;PST
design	designed	V;V.PTCP;PST
design	designs	V;PRS;3;SG
design	designing	V;V.PTCP;PRS
improve	improved	V;PST
improve	improved	V;V.PTCP;PST
improve	improves	V;PRS;3;SG
improve	improving	V;V.PTCP;PRS
avoid	avoided	V;PST
avoid	avoided	V;V.PTCP;PST
avoid	avoids	V;PRS;3;SG
avoid	avoiding	V;V.PTCP;PRS
wonder	wondered	V;PST
wonder	wondered	V;V.PTCP;PST
wonder	wonders	V;PRS;3;SG
wonder	wondering	V;V.PTCP;PRS
tend	tended	V;PST
tend	tended	V;V.PTCP;PST
tend	tends	V;PRS;3;SG
tend	tending	V;V.PTCP;PRS
express	expressed	V;PST
express	expressed	V;V.PTCP;PST
express	expresses	V;PRS;3;SG
express	expressing	V;V.PTCP;PRS
determine	determined	V;PST
determine	determined	V;V.PTCP;PST
determine	determines	V;PRS;3;SG
determine	determining	V;V.PTCP;PRS
exist	existed	V;PST
exist	existed	V;V.PTCP;PST
exist	exists	V;PRS;3;SG
exist	existing	V;V.PTCP;PRS
share	shared	V;PST
share	shared	V;V.PTCP;PST
share	shares	V;PRS;3;SG
share	sharing	V;V.PTCP;PRS
smile	smiled	V;PST
smile	smiled	V;V.PTCP;PST
smile	smiles	V;PRS;3;SG
smile	smiling	V;V.PTCP;PRS
treat	treated	V;PST
treat	treated	V;V.PTCP;PST
treat	treats	V;PRS;3;SG
treat	treating	V;V.PTCP;PRS
remove	removed	V;PST
remove	removed	V;V.PTCP;PST
remove	removes	V;PRS;3;SG
remove	removing	V;V.PTCP;PRS
state	stated	V;PST
state	stated	V;V.PTCP;PST
state	states	V;PRS;3;SG
state	stating	V;V.PTCP;PRS
throw	threw	V;PST
throw	thrown	V;V.PTCP;PST
throw	throws	V;PRS;3;SG
throw	throwing	V;V.PTCP;PRS
fill	filled	V;PST
fill	filled	V;V.PTCP;PST
fill	fills	V;PRS;3;SG
fill	filling	V;V.PTCP;PRS
assume	assumed	V;PST
assume	assumed	V;V.PTCP;PST
assume	assumes	V;PRS;3;SG
assume	assuming	V;V.PTCP;PRS
mention	mentioned	V;PST
mention	mentioned	V;V.PTCP;PST
mention	mentions	V;PRS;3;SG
mention	mentioning	V;V.PTCP;PRS
admit	admitted	V;PST
admit	admitted	V;V.PTCP;PST
admit	admits	V;PRS;3;SG
admit	admitting	V;V.PTCP;PRS
replace	replaced	V;PST
replace	replaced	V;V.PTCP;PST
replace	replaces	V;PRS;3;SG
replace	replacing	V;V.PTCP;PRS
reflect	reflected	V;PST
reflect	reflected	V;V.PTCP;PST
reflect	reflects	V;PRS;3;SG
reflect	reflecting	V;V.PTCP;PRS
intend	intended	V;PST
intend	intended	V;V.PTCP;PST
intend	intends	V;PRS;3;SG
intend	intending	V;V.PTCP;PRS
encourage	encouraged	V;PST
encourage	encouraged	V;V.PTCP;PST
encourage	encourages	V;PRS;3;SG
encourage	encouraging	V;V.PTCP;PRS
miss	missed	V;PST
miss	missed	V;V.PTCP;PST
miss	misses	V;PRS;3;SG
miss	missing	V;V.PTCP;PRS
drop	dropped	V;PST
drop	dropped	V;V.PTCP;PST
drop	drops	V;PRS;3;SG
drop	dropping	V;V.PTCP;PRS
fly	flew	V;PST
fly	flown	V;V.PTCP;PST
fly	flies	V;PRS;3;SG
fly	flying	V;V.PTCP;PRS
reveal	revealed	V;PST
reveal	revealed	V;V.PTCP;PST
reveal	reveals	V;PRS;3;SG
reveal	revealing	V;V.PTCP;PRS
operate	operated	V;PST
operate	operated	V;V.PTCP;PST
operate	operates	V;PRS;3;SG
operate	operating	V;V.PTCP;PRS
discover	discovered	V;PST
discover	discovered	V;V.PTCP;PST
discover	discovers	V;PRS;3;SG
discover	discovering	V;V.PTCP;PRS
record	recorded	V;PST
record	recorded	V;V.PTCP;PST
record	records	V;PRS;3;SG
record	recording	V;V.PTCP;PRS
refuse	refused	V;PST
refuse	refused	V;V.PTCP;PST
refuse	refuses	V;PRS;3;SG
refuse	refusing	V;V.PTCP;PRS
prevent	prevented	V;PST
prevent	prevented	V;V.PTCP;PST
prevent	prevents	V;PRS;3;SG
prevent	preventing	V;V.PTCP;PRS
teach	taught	V;PST
teach	taught	V;V.PTCP;PST
teach	teaches	V;PRS;3;SG
teach	teaching	V;V.PTCP;PRS
cost	cost	V;PST
cost	cost	V;V.PTCP;PST
cost	costs	V;PRS;3;SG
cost	costing	V;V.PTCP;PRS
answer	answered	V;PST
answer	answered	V;V.PTCP;PST
answer	answers	V;PRS;3;SG
answer	answering	V;V.PTCP;PRS
depend	depended	V;PST
depend	depended	V;V.PTCP;PST
depend	depends	V;PRS;3;SG
depend	depending	V;V.PTCP;PRS
hit	hit	V;PST
hit	hit	V;V.PTCP;PST
